time	0.00000000	-15.24963379	-15.26565552	-15.23208618	-15.22445679	-15.19088745	-15.22064209
0.00410000	-15.34805298	-15.38467407	-15.35644531	-15.33813477	-15.40451050	-15.38238525
0.00420000	-15.34347534	-15.39611816	-15.35797119	-15.33508301	-15.39077759	-15.36941528
0.00430000	-15.33050537	-15.38085937	-15.36102295	-15.33737183	-15.40145874	-15.36636353
0.00440000	-15.34652710	-15.37094116	-15.34423828	-15.34729004	-15.39154053	-15.36865234
0.00450000	-15.36331177	-15.36941528	-15.35110474	-15.35949707	-15.37933350	-15.37780762
0.00460000	-15.36788940	-15.36560059	-15.36788940	-15.37094116	-15.44647217	-15.40451050
0.00470000	-15.38009644	-15.35415649	-15.37017822	-15.38238525	-15.39611816	-15.38238525
0.00480000	-15.38696289	-15.36102295	-15.36254883	-15.36788940	-15.38543701	-15.38009644
0.00490000	-15.36712646	-15.37094116	-15.34652710	-15.35263062	-15.36636353	-15.36788940
0.00500000	-15.37017822	-15.37857056	-15.34423828	-15.35415649	-15.37475586	-15.36254883
0.00510000	-15.36407471	-15.39688110	-15.32058716	-15.36483765	-15.36331177	-15.36788940
0.00520000	-15.37170410	-15.39382935	-15.31677246	-15.36407471	-15.35949707	-15.36178589
0.00530000	-15.36407471	-15.38467407	-15.30990601	-15.36483765	-15.35720825	-15.38848877
0.00540000	-15.35797119	-15.38009644	-15.31600952	-15.36102295	-15.36483765	-15.37017822
0.00550000	-15.37246704	-15.38696289	-15.30685425	-15.35568237	-15.36483765	-15.35034180
0.00560000	-15.33355713	-15.35797119	-15.31066895	-15.35949707	-15.35568237	-15.35339355
0.00570000	-15.32363892	-15.38238525	-15.30532837	-15.36560059	-15.36483765	-15.37704468
0.00580000	-15.33660889	-15.39916992	-15.30914307	-15.37475586	-15.37246704	-15.39306641
0.00590000	-15.34118652	-15.39840698	-15.32897949	-15.37017822	-15.38467407	-15.40603638
0.00600000	-15.33279419	-15.38238525	-15.34347534	-15.35186768	-15.36865234	-15.41595459
0.00610000	-15.32974243	-15.36941528	-15.35797119	-15.34881592	-15.36102295	-15.41442871
0.00620000	-15.32135010	-15.35873413	-15.34729004	-15.34957886	-15.37017822	-15.39459229
0.00630000	-15.32211304	-15.36865234	-15.34652710	-15.34194946	-15.35797119	-15.36636353
0.00640000	-15.32592773	-15.38543701	-15.34423828	-15.33432007	-15.38085937	-15.37551880
0.00650000	-15.32821655	-15.39611816	-15.36483765	-15.35186768	-15.38925171	-15.36636353
0.00660000	-15.39459229	-15.41213989	-15.34652710	-15.36941528	-15.39382935	-15.38925171
0.00670000	-15.39459229	-15.40145874	-15.34881592	-15.37704468	-15.40756226	-15.38391113
0.00680000	-15.38619995	-15.39154053	-15.30685425	-15.36254883	-15.40679932	-15.37094116
0.00690000	-15.36865234	-15.36483765	-15.30761719	-15.37170410	-15.39688110	-15.34652710
0.00700000	-15.36560059	-15.33889771	-15.31219482	-15.37704468	-15.37933350	-15.34423828
0.00710000	-15.34805298	-15.32516479	-15.30532837	-15.37094116	-15.38391113	-15.34500122
0.00720000	-15.33508301	-15.34500122	-15.34118652	-15.34805298	-15.40069580	-15.36636353
0.00730000	-15.32974243	-15.32669067	-15.32516479	-15.36331177	-15.39611816	-15.37551880
0.00740000	-15.34271240	-15.30761719	-15.31219482	-15.35797119	-15.41290283	-15.37780762
0.00750000	-15.37704468	-15.30685425	-15.32287598	-15.34805298	-15.39001465	-15.38467407
0.00760000	-15.38009644	-15.32516479	-15.34423828	-15.34423828	-15.37704468	-15.36331177
0.00770000	-15.36483765	-15.34881592	-15.34423828	-15.33966064	-15.36178589	-15.38467407
0.00780000	-15.38085937	-15.34957886	-15.33889771	-15.34652710	-15.35797119	-15.37094116
0.00790000	-15.36407471	-15.34423828	-15.34500122	-15.35797119	-15.35186768	-15.36636353
0.00800000	-15.34576416	-15.33126831	-15.36331177	-15.36331177	-15.34500122	-15.33584595
0.00810000	-15.33508301	-15.30303955	-15.37246704	-15.38238525	-15.32669067	-15.32745361
0.00820000	-15.31906128	-15.29235840	-15.36407471	-15.42816162	-15.31066895	-15.31906128
0.00830000	-15.32516479	-15.32363892	-15.35949707	-15.40069580	-15.32363892	-15.33966064
0.00840000	-15.30151367	-15.32211304	-15.35568237	-15.37322998	-15.35110474	-15.34729004
0.00850000	-15.30609131	-15.33203125	-15.35415649	-15.38391113	-15.35720825	-15.34652710
0.00860000	-15.32363892	-15.35339355	-15.33584595	-15.40527344	-15.35873413	-15.33966064
0.00870000	-15.30456543	-15.35415649	-15.34347534	-15.39840698	-15.35339355	-15.34729004
0.00880000	-15.31753540	-15.35873413	-15.36178589	-15.39535522	-15.34729004	-15.36331177
0.00890000	-15.32363892	-15.34042358	-15.36483765	-15.39382935	-15.34881592	-15.36483765
0.00900000	-15.34423828	-15.32821655	-15.37551880	-15.39764404	-15.36102295	-15.35415649
0.00910000	-15.34042358	-15.32821655	-15.36407471	-15.39916992	-15.37246704	-15.32821655
0.00920000	-15.33126831	-15.32287598	-15.36102295	-15.40908813	-15.36788940	-15.31372070
0.00930000	-15.32058716	-15.31295776	-15.37551880	-15.39688110	-15.36712646	-15.30914307
0.00940000	-15.32592773	-15.30838013	-15.38009644	-15.41595459	-15.33432007	-15.33126831
0.00950000	-15.31982422	-15.30303955	-15.40374756	-15.40832520	-15.32897949	-15.32516479
0.00960000	-15.33508301	-15.28854370	-15.38467407	-15.39001465	-15.34576416	-15.32135010
0.00970000	-15.37017822	-15.26870728	-15.35186768	-15.40832520	-15.34805298	-15.34118652
0.00980000	-15.37170410	-15.25878906	-15.33126831	-15.41824341	-15.34576416	-15.34042358
0.00990000	-15.35949707	-15.28244019	-15.32821655	-15.42892456	-15.33737183	-15.31906128
0.01000000	-15.36331177	-15.29312134	-15.31982422	-15.42129517	-15.32058716	-15.29617310
0.01010000	-15.38009644	-15.29159546	-15.32516479	-15.42129517	-15.30303955	-15.29998779
0.01020000	-15.35186768	-15.27099609	-15.29922485	-15.42663574	-15.28854370	-15.31295776
0.01030000	-15.38391113	-15.27023315	-15.30685425	-15.44189453	-15.29617310	-15.31982422
0.01040000	-15.36560059	-15.28930664	-15.33432007	-15.41213989	-15.31982422	-15.31524658
0.01050000	-15.35568237	-15.28167725	-15.37094116	-15.39459229	-15.31906128	-15.29998779
0.01060000	-15.36102295	-15.25878906	-15.38848877	-15.39993286	-15.30609131	-15.29312134
0.01070000	-15.35797119	-15.23284912	-15.39001465	-15.41519165	-15.29235840	-15.33432007
0.01080000	-15.35720825	-15.24581909	-15.35797119	-15.40679932	-15.31295776	-15.34347534
0.01090000	-15.34729004	-15.25802612	-15.32669067	-15.40145874	-15.31906128	-15.33203125
0.01100000	-15.34957886	-15.27862549	-15.32516479	-15.41061401	-15.32440186	-15.32440186
0.01110000	-15.33737183	-15.27709961	-15.32745361	-15.42434692	-15.32897949	-15.33126831
0.01120000	-15.35568237	-15.26947021	-15.32745361	-15.44113159	-15.33889771	-15.35263062
0.01130000	-15.30303955	-15.24887085	-15.33508301	-15.44876099	-15.34423828	-15.33050537
0.01140000	-15.32135010	-15.25268555	-15.33508301	-15.41976929	-15.34881592	-15.32058716
0.01150000	-15.33813477	-15.24963379	-15.34118652	-15.41900635	-15.32669067	-15.31600952
0.01160000	-15.34652710	-15.26794434	-15.33279419	-15.44647217	-15.31753540	-15.30532837
0.01170000	-15.35720825	-15.29006958	-15.34042358	-15.41748047	-15.34347534	-15.29312134
0.01180000	-15.37857056	-15.29006958	-15.33126831	-15.42358398	-15.34194946	-15.28472900
0.01190000	-15.32363892	-15.29617310	-15.34271240	-15.41137695	-15.34805298	-15.30303955
0.01200000	-15.34652710	-15.31143188	-15.33050537	-15.42282104	-15.35034180	-15.30761719
0.01210000	-15.36483765	-15.28320312	-15.32821655	-15.41900635	-15.35491943	-15.30456543
0.01220000	-15.35949707	-15.25573730	-15.34576416	-15.39993286	-15.37780762	-15.30151367
0.01230000	-15.35186768	-15.25955200	-15.34042358	-15.39611816	-15.39077759	-15.30838013
0.01240000	-15.33126831	-15.24353027	-15.33660889	-15.41824341	-15.38467407	-15.32897949
0.01250000	-15.34576416	-15.25955200	-15.33889771	-15.41900635	-15.38543701	-15.33813477
0.01260000	-15.34957886	-15.26031494	-15.35263062	-15.41671753	-15.37551880	-15.29769897
0.01270000	-15.34347534	-15.29159546	-15.35720825	-15.41976929	-15.38925171	-15.29235840
0.01280000	-15.36560059	-15.27099609	-15.35263062	-15.42739868	-15.38314819	-15.30075073
0.01290000	-15.35873413	-15.26412964	-15.32974243	-15.43579102	-15.36712646	-15.28701782
0.01300000	-15.36026001	-15.24734497	-15.28930664	-15.42434692	-15.35644531	-15.30303955
0.01310000	-15.34729004	-15.24658203	-15.30914307	-15.40069580	-15.34805298	-15.29083252
0.01320000	-15.36941528	-15.25878906	-15.29693604	-15.42053223	-15.37475586	-15.28091431
0.01330000	-15.39688110	-15.25955200	-15.30380249	-15.37475586	-15.37551880	-15.28091431
0.01340000	-15.41671753	-15.25192261	-15.32821655	-15.38772583	-15.36941528	-15.28091431
0.01350000	-15.42434692	-15.26031494	-15.33813477	-15.38619995	-15.37017822	-15.25802612
0.01360000	-15.42587280	-15.26794434	-15.35491943	-15.40069580	-15.35110474	-15.27099609
0.01370000	-15.43884277	-15.29006958	-15.35873413	-15.40985107	-15.34500122	-15.29617310
0.01380000	-15.43426514	-15.29541016	-15.36178589	-15.39230347	-15.33126831	-15.31448364
0.01390000	-15.39840698	-15.29235840	-15.35415649	-15.37857056	-15.35186768	-15.31219482
0.01400000	-15.38619995	-15.27175903	-15.36407471	-15.38772583	-15.33355713	-15.30990601
0.01410000	-15.38619995	-15.25955200	-15.35415649	-15.38772583	-15.31066895	-15.30380249
0.01420000	-15.39916992	-15.26565552	-15.38314819	-15.39230347	-15.31219482	-15.29541016
0.01430000	-15.40756226	-15.27709961	-15.38696289	-15.38696289	-15.32516479	-15.28625488
0.01440000	-15.40679932	-15.28244019	-15.35797119	-15.37933350	-15.33660889	-15.29846191
0.01450000	-15.41595459	-15.30685425	-15.36178589	-15.37704468	-15.35263062	-15.29541016
0.01460000	-15.38467407	-15.30075073	-15.35110474	-15.38772583	-15.35873413	-15.27862549
0.01470000	-15.41671753	-15.31600952	-15.34805298	-15.39611816	-15.36254883	-15.26336670
0.01480000	-15.43884277	-15.33355713	-15.35186768	-15.39382935	-15.36483765	-15.26107788
0.01490000	-15.43121338	-15.30838013	-15.33508301	-15.39154053	-15.37628174	-15.25497437
0.01500000	-15.42358398	-15.30761719	-15.33432007	-15.39001465	-15.37246704	-15.27328491
0.01510000	-15.43426514	-15.31448364	-15.32974243	-15.40756226	-15.36788940	-15.29083252
0.01520000	-15.43579102	-15.29998779	-15.32363892	-15.41595459	-15.34500122	-15.29693604
0.01530000	-15.43731689	-15.30380249	-15.33432007	-15.41366577	-15.33050537	-15.30609131
0.01540000	-15.44342041	-15.29388428	-15.35186768	-15.42434692	-15.33508301	-15.28930664
0.01550000	-15.41442871	-15.29235840	-15.35797119	-15.42205811	-15.32669067	-15.28244019
0.01560000	-15.41519165	-15.32058716	-15.35644531	-15.43197632	-15.35339355	-15.30380249
0.01570000	-15.41213989	-15.33050537	-15.34271240	-15.43350220	-15.36636353	-15.30303955
0.01580000	-15.39306641	-15.31372070	-15.35034180	-15.43731689	-15.36941528	-15.29541016
0.01590000	-15.39840698	-15.29998779	-15.36026001	-15.42282104	-15.36483765	-15.27252197
0.01600000	-15.41061401	-15.28320312	-15.37399292	-15.39764404	-15.35644531	-15.26336670
0.01610000	-15.41519165	-15.27709961	-15.38391113	-15.40679932	-15.35263062	-15.27328491
0.01620000	-15.41671753	-15.27709961	-15.36407471	-15.43350220	-15.37094116	-15.29693604
0.01630000	-15.41595459	-15.27481079	-15.35644531	-15.44494629	-15.35491943	-15.30990601
0.01640000	-15.43273926	-15.28472900	-15.33660889	-15.44036865	-15.35034180	-15.30609131
0.01650000	-15.44723511	-15.28930664	-15.33660889	-15.42205811	-15.37857056	-15.30609131
0.01660000	-15.46630859	-15.29235840	-15.32897949	-15.40527344	-15.37322998	-15.31295776
0.01670000	-15.46630859	-15.29235840	-15.32592773	-15.42892456	-15.36483765	-15.31295776
0.01680000	-15.47088623	-15.27709961	-15.32287598	-15.43197632	-15.34805298	-15.31219482
0.01690000	-15.46859741	-15.30151367	-15.35873413	-15.42816162	-15.36407471	-15.33508301
0.01700000	-15.45333862	-15.29083252	-15.35415649	-15.42968750	-15.36178589	-15.34118652
0.01710000	-15.43731689	-15.27786255	-15.35339355	-15.42205811	-15.35949707	-15.34347534
0.01720000	-15.43655396	-15.28091431	-15.34652710	-15.39382935	-15.37704468	-15.33508301
0.01730000	-15.42205811	-15.28472900	-15.34881592	-15.39230347	-15.36636353	-15.30914307
0.01740000	-15.41595459	-15.30303955	-15.35034180	-15.39459229	-15.37475586	-15.33737183
0.01750000	-15.44342041	-15.30609131	-15.35949707	-15.38314819	-15.38696289	-15.33737183
0.01760000	-15.43426514	-15.30761719	-15.35797119	-15.36941528	-15.38391113	-15.32516479
0.01770000	-15.42282104	-15.27633667	-15.35568237	-15.37017822	-15.36102295	-15.30838013
0.01780000	-15.42739868	-15.26947021	-15.33584595	-15.36331177	-15.35034180	-15.29464722
0.01790000	-15.42358398	-15.29388428	-15.35797119	-15.35263062	-15.32897949	-15.27938843
0.01800000	-15.41137695	-15.31143188	-15.36026001	-15.36865234	-15.32745361	-15.29998779
0.01810000	-15.41137695	-15.30838013	-15.35568237	-15.38772583	-15.37399292	-15.30456543
0.01820000	-15.41900635	-15.31219482	-15.35415649	-15.39764404	-15.38391113	-15.31295776
0.01830000	-15.45333862	-15.33737183	-15.35415649	-15.41366577	-15.38696289	-15.30151367
0.01840000	-15.44113159	-15.34576416	-15.34805298	-15.41824341	-15.39611816	-15.29159546
0.01850000	-15.43579102	-15.32821655	-15.35034180	-15.43045044	-15.37780762	-15.34423828
0.01860000	-15.42510986	-15.28015137	-15.36026001	-15.41900635	-15.36788940	-15.32821655
0.01870000	-15.42205811	-15.27786255	-15.36026001	-15.41976929	-15.36865234	-15.34042358
0.01880000	-15.43121338	-15.29693604	-15.35949707	-15.43350220	-15.36407471	-15.32745361
0.01890000	-15.41442871	-15.30838013	-15.36636353	-15.45944214	-15.36712646	-15.33126831
0.01900000	-15.41442871	-15.29998779	-15.36636353	-15.46630859	-15.35873413	-15.34500122
0.01910000	-15.40145874	-15.30761719	-15.36331177	-15.45181274	-15.36560059	-15.34881592
0.01920000	-15.38085937	-15.31753540	-15.36178589	-15.43426514	-15.37094116	-15.36941528
0.01930000	-15.39077759	-15.34500122	-15.35034180	-15.43197632	-15.37857056	-15.37399292
0.01940000	-15.39535522	-15.33203125	-15.36560059	-15.41137695	-15.37628174	-15.36026001
0.01950000	-15.37857056	-15.32135010	-15.36788940	-15.39154053	-15.36941528	-15.35110474
0.01960000	-15.37399292	-15.32211304	-15.36407471	-15.39764404	-15.38925171	-15.34881592
0.01970000	-15.35568237	-15.33889771	-15.38391113	-15.39230347	-15.39993286	-15.35568237
0.01980000	-15.33966064	-15.31524658	-15.38925171	-15.37551880	-15.40145874	-15.35644531
0.01990000	-15.33660889	-15.32135010	-15.38009644	-15.38619995	-15.41519165	-15.36865234
0.02000000	-15.36178589	-15.33508301	-15.36026001	-15.37704468	-15.42358398	-15.37704468
0.02010000	-15.38925171	-15.34576416	-15.33279419	-15.36254883	-15.42434692	-15.39077759
0.02020000	-15.39459229	-15.32669067	-15.32669067	-15.37017822	-15.41900635	-15.39306641
0.02030000	-15.39764404	-15.33813477	-15.33737183	-15.36941528	-15.39840698	-15.38467407
0.02040000	-15.37857056	-15.33584595	-15.32592773	-15.35720825	-15.37857056	-15.37857056
0.02050000	-15.37628174	-15.34576416	-15.32363892	-15.37704468	-15.42816162	-15.36788940
0.02060000	-15.37170410	-15.36178589	-15.32363892	-15.38467407	-15.42434692	-15.37780762
0.02070000	-15.35415649	-15.36026001	-15.31448364	-15.36865234	-15.39459229	-15.34194946
0.02080000	-15.36178589	-15.33050537	-15.34423828	-15.35415649	-15.37170410	-15.35263062
0.02090000	-15.34881592	-15.33508301	-15.35720825	-15.36178589	-15.34500122	-15.34957886
0.02100000	-15.37094116	-15.32287598	-15.34957886	-15.34729004	-15.34729004	-15.35415649
0.02110000	-15.36254883	-15.33126831	-15.33813477	-15.35415649	-15.36178589	-15.32821655
0.02120000	-15.32821655	-15.31829834	-15.32287598	-15.36483765	-15.36178589	-15.30075073
0.02130000	-15.31677246	-15.30380249	-15.30456543	-15.34652710	-15.35186768	-15.28167725
0.02140000	-15.32516479	-15.29769897	-15.30761719	-15.32516479	-15.35339355	-15.30303955
0.02150000	-15.32821655	-15.30685425	-15.29769897	-15.31143188	-15.40145874	-15.35797119
0.02160000	-15.33584595	-15.30532837	-15.29083252	-15.31677246	-15.38162231	-15.37170410
0.02170000	-15.31982422	-15.33050537	-15.27786255	-15.34118652	-15.38391113	-15.34881592
0.02180000	-15.32135010	-15.33813477	-15.27023315	-15.33813477	-15.37551880	-15.32669067
0.02190000	-15.29998779	-15.37017822	-15.27557373	-15.35339355	-15.37017822	-15.32135010
0.02200000	-15.29388428	-15.37780762	-15.27938843	-15.35873413	-15.37017822	-15.30914307
0.02210000	-15.29235840	-15.36331177	-15.27404785	-15.34957886	-15.36483765	-15.33432007
0.02220000	-15.28167725	-15.34881592	-15.28091431	-15.33966064	-15.36560059	-15.31753540
0.02230000	-15.27633667	-15.36712646	-15.28015137	-15.31829834	-15.37933350	-15.28244019
0.02240000	-15.27633667	-15.33355713	-15.28701782	-15.32974243	-15.38925171	-15.29312134
0.02250000	-15.28854370	-15.32440186	-15.30532837	-15.33279419	-15.36865234	-15.30532837
0.02260000	-15.28778076	-15.34347534	-15.31677246	-15.32287598	-15.37017822	-15.30914307
0.02270000	-15.29998779	-15.34957886	-15.33584595	-15.31829834	-15.36178589	-15.29922485
0.02280000	-15.30609131	-15.34957886	-15.32287598	-15.32135010	-15.34805298	-15.29922485
0.02290000	-15.30227661	-15.37017822	-15.31295776	-15.33813477	-15.33889771	-15.32058716
0.02300000	-15.28396606	-15.35949707	-15.29846191	-15.33203125	-15.34805298	-15.33737183
0.02310000	-15.28930664	-15.37857056	-15.30456543	-15.33203125	-15.35110474	-15.32440186
0.02320000	-15.27938843	-15.37246704	-15.30609131	-15.33279419	-15.34423828	-15.31600952
0.02330000	-15.27709961	-15.37704468	-15.30685425	-15.34042358	-15.33432007	-15.34042358
0.02340000	-15.27175903	-15.34194946	-15.29846191	-15.33966064	-15.31982422	-15.35034180
0.02350000	-15.25497437	-15.34347534	-15.29312134	-15.36254883	-15.31295776	-15.36788940
0.02360000	-15.26260376	-15.34729004	-15.30990601	-15.35263062	-15.29922485	-15.37322998
0.02370000	-15.26641846	-15.34347534	-15.31753540	-15.33355713	-15.29388428	-15.35339355
0.02380000	-15.27862549	-15.34729004	-15.31753540	-15.32516479	-15.29998779	-15.33737183
0.02390000	-15.26107788	-15.34652710	-15.31143188	-15.32974243	-15.29617310	-15.35186768
0.02400000	-15.24887085	-15.35263062	-15.29464722	-15.34194946	-15.30151367	-15.36712646
0.02410000	-15.25039673	-15.37246704	-15.28472900	-15.34271240	-15.30151367	-15.36026001
0.02420000	-15.23590088	-15.37551880	-15.28625488	-15.32516479	-15.34271240	-15.35568237
0.02430000	-15.24353027	-15.35568237	-15.28930664	-15.32821655	-15.34194946	-15.31829834
0.02440000	-15.23895264	-15.35644531	-15.28320312	-15.32745361	-15.34729004	-15.34194946
0.02450000	-15.20996094	-15.36102295	-15.27023315	-15.33203125	-15.35186768	-15.34652710
0.02460000	-15.19546509	-15.37628174	-15.26489258	-15.30456543	-15.34423828	-15.35110474
0.02470000	-15.23513794	-15.35720825	-15.25497437	-15.28549194	-15.32135010	-15.35034180
0.02480000	-15.28244019	-15.34805298	-15.22445679	-15.26870728	-15.33126831	-15.35720825
0.02490000	-15.28015137	-15.36407471	-15.24810791	-15.27328491	-15.34957886	-15.36407471
0.02500000	-15.27099609	-15.37017822	-15.24734497	-15.28625488	-15.35797119	-15.36560059
0.02510000	-15.26489258	-15.36560059	-15.23284912	-15.26412964	-15.35263062	-15.38162231
0.02520000	-15.23971558	-15.38085937	-15.25268555	-15.27481079	-15.36026001	-15.38238525
0.02530000	-15.24276733	-15.37933350	-15.27862549	-15.28320312	-15.37857056	-15.39230347
0.02540000	-15.24734497	-15.37780762	-15.28472900	-15.29846191	-15.35034180	-15.37780762
0.02550000	-15.24963379	-15.37780762	-15.29922485	-15.28778076	-15.33203125	-15.35110474
0.02560000	-15.23818970	-15.35415649	-15.29464722	-15.29083252	-15.31143188	-15.34271240
0.02570000	-15.21835327	-15.35186768	-15.27404785	-15.28854370	-15.30838013	-15.34652710
0.02580000	-15.23590088	-15.37628174	-15.24505615	-15.27252197	-15.30151367	-15.35415649
0.02590000	-15.23895264	-15.37094116	-15.23208618	-15.25878906	-15.29846191	-15.36026001
0.02600000	-15.24963379	-15.35797119	-15.25421143	-15.26336670	-15.29159546	-15.36102295
0.02610000	-15.26565552	-15.35949707	-15.28701782	-15.35110474	-15.29312134	-15.36712646
0.02620000	-15.27023315	-15.37094116	-15.27633667	-15.33203125	-15.32745361	-15.36407471
0.02630000	-15.26641846	-15.38009644	-15.25955200	-15.31143188	-15.32897949	-15.38162231
0.02640000	-15.27557373	-15.38314819	-15.28320312	-15.27099609	-15.32592773	-15.39001465
0.02650000	-15.26184082	-15.38314819	-15.28549194	-15.25115967	-15.31524658	-15.38543701
0.02660000	-15.24047852	-15.38467407	-15.29769897	-15.25344849	-15.30456543	-15.37475586
0.02670000	-15.22293091	-15.40374756	-15.30990601	-15.25497437	-15.28854370	-15.35949707
0.02680000	-15.20767212	-15.40451050	-15.30685425	-15.24658203	-15.29235840	-15.35263062
0.02690000	-15.21530151	-15.40756226	-15.33584595	-15.23590088	-15.28091431	-15.36788940
0.02700000	-15.20080566	-15.39993286	-15.33813477	-15.21301270	-15.27862549	-15.37780762
0.02710000	-15.18936157	-15.39077759	-15.32821655	-15.22827148	-15.28930664	-15.39154053
0.02720000	-15.20767212	-15.38543701	-15.31906128	-15.23590088	-15.29235840	-15.43807983
0.02730000	-15.22064209	-15.40756226	-15.33050537	-15.22979736	-15.31372070	-15.46707153
0.02740000	-15.25039673	-15.39611816	-15.33508301	-15.21987915	-15.30380249	-15.45639038
0.02750000	-15.25650024	-15.37857056	-15.33203125	-15.23132324	-15.29083252	-15.42663574
0.02760000	-15.26031494	-15.37170410	-15.33126831	-15.19393921	-15.29388428	-15.41137695
0.02770000	-15.27099609	-15.38314819	-15.34042358	-15.20996094	-15.29235840	-15.42205811
0.02780000	-15.31066895	-15.38543701	-15.32745361	-15.21301270	-15.28015137	-15.43426514
0.02790000	-15.32363892	-15.39459229	-15.31829834	-15.21453857	-15.27786255	-15.43731689
0.02800000	-15.30990601	-15.37628174	-15.32440186	-15.21911621	-15.30838013	-15.42739868
0.02810000	-15.31143188	-15.37704468	-15.32669067	-15.21530151	-15.29922485	-15.42968750
0.02820000	-15.28244019	-15.37322998	-15.32821655	-15.23284912	-15.28778076	-15.42434692
0.02830000	-15.29998779	-15.34957886	-15.31219482	-15.21911621	-15.27481079	-15.42739868
0.02840000	-15.31066895	-15.36483765	-15.33203125	-15.20233154	-15.28091431	-15.42129517
0.02850000	-15.30227661	-15.38085937	-15.36254883	-15.20614624	-15.31982422	-15.41519165
0.02860000	-15.29541016	-15.39840698	-15.36788940	-15.22140503	-15.34118652	-15.39230347
0.02870000	-15.27938843	-15.38314819	-15.38238525	-15.24581909	-15.34805298	-15.39688110
0.02880000	-15.25039673	-15.35720825	-15.38467407	-15.25268555	-15.34729004	-15.40222168
0.02890000	-15.27862549	-15.36178589	-15.39230347	-15.25192261	-15.33126831	-15.40298462
