time	0.00000000	0.27465820	-0.14648437	0.40283203
0.00470000	0.13427734	-0.30212402	0.05187988
0.00480000	0.16174316	-0.27770996	0.07019043
0.00490000	0.17395020	-0.26245117	0.13122559
0.00500000	0.18005371	-0.28991699	0.09460449
0.00510000	0.17395020	-0.31433105	0.13732910
0.00520000	0.16784668	-0.31433105	0.17395020
0.00530000	0.10070801	-0.33874512	0.18615723
0.00540000	0.03356934	-0.35095215	0.24414062
0.00550000	0.09765625	-0.36315918	0.27160645
0.00560000	0.11596680	-0.33874512	0.29602051
0.00570000	0.16784668	-0.32653809	0.29602051
0.00580000	0.14953613	-0.32348633	0.29296875
0.00590000	0.15869141	-0.32958984	0.29907227
0.00600000	0.14648437	-0.37231445	0.31433105
0.00610000	0.17089844	-0.39062500	0.34484863
0.00620000	0.18310547	-0.37841797	0.33874512
0.00630000	0.21057129	-0.37841797	0.35400391
0.00640000	0.17395020	-0.34179687	0.36010742
0.00650000	0.16479492	-0.32043457	0.33874512
0.00660000	0.12512207	-0.32043457	0.34179687
0.00670000	0.10681152	-0.36315918	0.32348633
0.00680000	0.08850098	-0.38452148	0.32043457
0.00690000	0.08544922	-0.32043457	0.34790039
0.00700000	0.13427734	-0.30517578	0.39367676
0.00710000	0.16784668	-0.29907227	0.36621094
0.00720000	0.20446777	-0.26550293	0.33874512
0.00730000	0.21057129	-0.25024414	0.32348633
0.00740000	0.23498535	-0.26855469	0.18920898
0.00750000	0.26855469	-0.26550293	0.15563965
0.00760000	0.27770996	-0.28381348	0.12512207
0.00770000	0.22888184	-0.29907227	0.12512207
0.00780000	0.17395020	-0.26855469	0.14038086
0.00790000	0.13122559	-0.27160645	0.18615723
0.00800000	0.11596680	-0.33874512	0.25329590
0.00810000	0.09765625	-0.34790039	0.25939941
0.00820000	0.06713867	-0.33569336	0.27465820
0.00830000	0.06103516	-0.31127930	0.27465820
0.00840000	-0.03051758	-0.28686523	0.30212402
0.00850000	-0.08850098	-0.28381348	0.33569336
0.00860000	-0.12817383	-0.28686523	0.31127930
0.00870000	-0.01525879	-0.27770996	0.28381348
0.00880000	-0.01220703	-0.29907227	0.24108887
0.00890000	-0.01220703	-0.28076172	0.23498535
0.00900000	-0.02136230	-0.36010742	0.15869141
0.00910000	-0.06408691	-0.39062500	0.13122559
0.00920000	-0.08544922	-0.33264160	0.10681152
0.00930000	-0.08850098	-0.30212402	0.12207031
0.00940000	-0.16174316	-0.26550293	0.10070801
0.00950000	-0.17700195	-0.21362305	0.07629395
0.00960000	-0.14038086	-0.14648437	0.02441406
0.00970000	-0.10681152	-0.14953613	0.03051758
0.00980000	-0.08239746	-0.13122559	0.04577637
0.00990000	-0.06103516	-0.15258789	0.00610352
0.01000000	-0.03967285	-0.03356934	-0.00305176
0.01010000	0.01525879	-0.09765625	-0.03967285
0.01020000	0.00305176	-0.14343262	-0.09460449
0.01030000	0.01220703	-0.18005371	-0.08850098
0.01040000	0.07934570	-0.18615723	-0.10986328
0.01050000	0.16174316	-0.20446777	-0.16174316
0.01060000	0.22583008	-0.25329590	-0.15563965
0.01070000	0.25024414	-0.26245117	-0.13122559
0.01080000	0.29907227	-0.24414062	-0.09765625
0.01090000	0.27465820	-0.27160645	-0.08850098
0.01100000	0.27160645	-0.25024414	-0.06103516
0.01110000	0.19836426	-0.29602051	-0.05493164
0.01120000	0.17395020	-0.26550293	-0.02136230
0.01130000	0.15563965	-0.23193359	-0.04577637
0.01140000	0.16479492	-0.22583008	-0.10070801
0.01150000	0.17700195	-0.21362305	-0.07629395
0.01160000	0.12512207	-0.25024414	-0.03662109
0.01170000	0.10375977	-0.25634766	-0.01831055
0.01180000	0.09155273	-0.22277832	-0.04577637
0.01190000	0.11596680	-0.20446777	0.01525879
0.01200000	0.09460449	-0.18005371	0.02136230
0.01210000	0.08850098	-0.17089844	0.06713867
0.01220000	0.10070801	-0.06713867	0.07324219
0.01230000	0.09765625	-0.08544922	0.08239746
0.01240000	0.13427734	-0.08544922	0.09460449
0.01250000	0.07934570	-0.01525879	0.05187988
0.01260000	0.08239746	-0.02136230	0.03662109
0.01270000	0.04577637	-0.02746582	0.01831055
0.01280000	-0.03051758	-0.08544922	0.02746582
0.01290000	-0.01220703	-0.13427734	0.05187988
0.01300000	0.00915527	-0.13122559	0.10375977
0.01310000	0.00915527	-0.10375977	0.08544922
0.01320000	-0.00915527	-0.10375977	0.04882812
0.01330000	-0.04272461	-0.10070801	-0.01220703
0.01340000	-0.07629395	-0.14343262	-0.06713867
0.01350000	-0.03356934	-0.18615723	-0.08850098
0.01360000	-0.03051758	-0.22888184	-0.07629395
0.01370000	-0.05798340	-0.23803711	-0.02136230
0.01380000	-0.05187988	-0.24414062	-0.02746582
0.01390000	-0.06408691	-0.21057129	-0.04882812
0.01400000	-0.07019043	-0.21362305	-0.06713867
0.01410000	-0.06408691	-0.16174316	-0.08239746
0.01420000	-0.07629395	-0.18920898	-0.04882812
0.01430000	-0.04882812	-0.19226074	-0.02136230
0.01440000	-0.08850098	-0.20141602	-0.02136230
0.01450000	-0.04272461	-0.20141602	-0.01220703
0.01460000	0.00305176	-0.17700195	-0.01525879
0.01470000	-0.01525879	-0.14953613	-0.00610352
0.01480000	-0.02746582	-0.12207031	-0.00610352
0.01490000	-0.04882812	-0.11596680	0.00000000
0.01500000	-0.05798340	-0.10986328	0.00000000
0.01510000	-0.13122559	-0.10681152	0.14038086
0.01520000	-0.09155273	-0.10375977	0.11901855
0.01530000	-0.04577637	-0.06408691	0.09765625
0.01540000	-0.03967285	-0.05798340	0.07629395
0.01550000	-0.00915527	-0.07629395	0.02746582
0.01560000	0.01831055	-0.07629395	-0.02441406
0.01570000	0.01220703	-0.14038086	-0.05798340
0.01580000	0.02441406	-0.08239746	-0.11596680
0.01590000	0.04577637	-0.03662109	-0.13732910
0.01600000	0.09765625	0.00000000	-0.13732910
0.01610000	0.09155273	0.00610352	-0.12207031
0.01620000	0.06103516	0.02746582	-0.18310547
0.01630000	0.04882812	0.00915527	-0.13732910
0.01640000	0.04577637	-0.02136230	-0.10070801
0.01650000	0.04882812	-0.02136230	-0.06408691
0.01660000	0.04272461	0.03967285	-0.04272461
0.01670000	0.02746582	-0.01220703	-0.03967285
0.01680000	0.09460449	-0.09765625	-0.03051758
0.01690000	0.09460449	-0.16174316	-0.06408691
0.01700000	0.01525879	-0.18920898	-0.01525879
0.01710000	0.03662109	-0.19226074	-0.00305176
0.01720000	-0.00915527	-0.18615723	0.00000000
0.01730000	-0.02746582	-0.18920898	0.03051758
0.01740000	-0.04272461	-0.17395020	0.06408691
0.01750000	-0.09460449	-0.19226074	0.07629395
0.01760000	-0.11596680	-0.21972656	0.07934570
0.01770000	-0.12207031	-0.23803711	0.09765625
0.01780000	-0.11901855	-0.22888184	0.09460449
0.01790000	-0.12512207	-0.24414062	0.07019043
0.01800000	-0.06713867	-0.27465820	0.07629395
0.01810000	0.00000000	-0.25939941	0.03967285
0.01820000	0.04272461	-0.25329590	0.00915527
0.01830000	0.07934570	-0.30517578	0.03356934
0.01840000	0.09765625	-0.31127930	0.09765625
0.01850000	0.10986328	-0.32958984	0.10681152
0.01860000	0.07629395	-0.32348633	0.15563965
0.01870000	0.04577637	-0.36315918	0.19531250
0.01880000	-0.02136230	-0.36926270	0.21972656
0.01890000	-0.05493164	-0.41503906	0.18615723
0.01900000	-0.03356934	-0.38146973	0.18920898
0.01910000	-0.06103516	-0.36010742	0.17700195
0.01920000	-0.06713867	-0.34179687	0.12512207
0.01930000	-0.06408691	-0.31127930	0.13122559
0.01940000	-0.09155273	-0.34484863	0.10070801
0.01950000	-0.08544922	-0.30822754	0.04882812
0.01960000	-0.09155273	-0.25939941	0.03051758
0.01970000	-0.11291504	-0.25939941	-0.03051758
0.01980000	-0.09765625	-0.25024414	-0.15563965
0.01990000	-0.06713867	-0.08544922	-0.15258789
0.02000000	-0.06408691	-0.11291504	-0.17395020
0.02010000	-0.10070801	-0.13732910	-0.13732910
0.02020000	-0.12512207	-0.20141602	-0.09460449
0.02030000	-0.14038086	-0.24108887	-0.10070801
0.02040000	-0.13122559	-0.31433105	-0.07324219
0.02050000	-0.10070801	-0.34179687	-0.05493164
0.02060000	-0.11291504	-0.35095215	-0.05493164
0.02070000	-0.05798340	-0.30212402	-0.10070801
0.02080000	-0.08544922	-0.26855469	-0.14038086
0.02090000	-0.08239746	-0.14343262	-0.17700195
0.02100000	-0.10375977	-0.13122559	-0.19226074
0.02110000	-0.10986328	-0.20141602	-0.20446777
0.02120000	-0.10681152	-0.22583008	-0.18005371
0.02130000	-0.09765625	-0.24414062	-0.20446777
0.02140000	-0.10986328	-0.25329590	-0.18005371
0.02150000	-0.12817383	-0.28381348	-0.16174316
0.02160000	-0.05798340	-0.29907227	-0.14343262
0.02170000	-0.05798340	-0.26550293	-0.21057129
0.02180000	-0.03051758	-0.33874512	-0.25939941
0.02190000	-0.00305176	-0.38452148	-0.31433105
0.02200000	0.03051758	-0.39672852	-0.38146973
0.02210000	0.08239746	-0.36010742	-0.40588379
0.02220000	0.15563965	-0.38452148	-0.36926270
0.02230000	0.15869141	-0.39367676	-0.29602051
0.02240000	0.19531250	-0.37231445	-0.22583008
0.02250000	0.16174316	-0.38452148	-0.16784668
0.02260000	0.09765625	-0.38757324	-0.17089844
0.02270000	0.23193359	-0.41503906	-0.12512207
0.02280000	0.23193359	-0.40283203	-0.05798340
0.02290000	0.19531250	-0.38452148	-0.07934570
0.02300000	0.13732910	-0.39062500	-0.10070801
0.02310000	0.07629395	-0.43334961	-0.18615723
0.02320000	0.06408691	-0.43029785	-0.25939941
0.02330000	0.06713867	-0.40588379	-0.30822754
0.02340000	0.07019043	-0.37536621	-0.28076172
0.02350000	0.05493164	-0.37841797	-0.24719238
0.02360000	0.05493164	-0.38452148	-0.20141602
0.02370000	0.04272461	-0.39367676	-0.17395020
0.02380000	-0.02441406	-0.42114258	-0.23193359
0.02390000	-0.00915527	-0.37231445	-0.30212402
0.02400000	0.00610352	-0.32043457	-0.25634766
0.02410000	0.03356934	-0.27465820	-0.22583008
0.02420000	0.04882812	-0.23498535	-0.20446777
0.02430000	0.04272461	-0.21362305	-0.18310547
0.02440000	0.06103516	-0.21057129	-0.14648437
0.02450000	0.13122559	-0.22277832	-0.06713867
0.02460000	0.21362305	-0.25024414	-0.08239746
0.02470000	0.18005371	-0.27465820	-0.04577637
0.02480000	0.20446777	-0.33264160	-0.00305176
0.02490000	0.17089844	-0.34790039	0.04882812
0.02500000	0.18005371	-0.40588379	0.07629395
0.02510000	0.16784668	-0.42419434	0.05493164
0.02520000	0.10375977	-0.44555664	0.05493164
0.02530000	0.05493164	-0.46386719	0.04272461
0.02540000	0.03967285	-0.41503906	0.05493164
0.02550000	0.03051758	-0.35095215	0.03967285
0.02560000	0.01831055	-0.33569336	0.06713867
0.02570000	0.08544922	-0.31433105	0.06713867
0.02580000	0.10070801	-0.28076172	0.02746582
0.02590000	0.10070801	-0.24719238	0.01525879
0.02600000	0.06408691	-0.21362305	0.04882812
0.02610000	0.02441406	-0.16174316	0.01831055
0.02620000	0.03051758	-0.14953613	-0.00610352
0.02630000	-0.05493164	-0.13427734	-0.02441406
0.02640000	-0.10681152	-0.14648437	-0.04882812
0.02650000	-0.10986328	-0.17700195	-0.10375977
0.02660000	-0.10070801	-0.20141602	-0.03356934
0.02670000	-0.04577637	-0.22583008	-0.05493164
0.02680000	0.00305176	-0.22277832	-0.01525879
0.02690000	-0.00915527	-0.20141602	0.00610352
0.02700000	-0.03662109	-0.20446777	-0.02136230
0.02710000	-0.03662109	-0.16479492	0.00915527
0.02720000	-0.06713867	-0.12512207	-0.00610352
0.02730000	-0.10375977	-0.14953613	-0.01525879
0.02740000	-0.15869141	-0.17700195	-0.05493164
0.02750000	-0.18310547	-0.18920898	-0.07019043
0.02760000	-0.20141602	-0.17700195	-0.11901855
0.02770000	-0.16174316	-0.18310547	-0.14648437
0.02780000	-0.11291504	-0.21972656	-0.14343262
0.02790000	-0.05493164	-0.25329590	-0.15869141
0.02800000	-0.09765625	-0.30822754	-0.12512207
0.02810000	-0.08850098	-0.34179687	-0.11901855
0.02820000	-0.09155273	-0.35400391	-0.11291504
0.02830000	-0.07629395	-0.36926270	-0.09460449
0.02840000	-0.07019043	-0.36315918	-0.08544922
0.02850000	-0.09765625	-0.31738281	-0.10070801
0.02860000	-0.10375977	-0.24719238	-0.03356934
0.02870000	-0.10375977	-0.23193359	-0.01220703
0.02880000	-0.09765625	-0.22583008	0.01220703
0.02890000	-0.08544922	-0.19531250	-0.04577637
0.02900000	-0.07324219	-0.16174316	-0.07019043
0.02910000	-0.08544922	-0.12207031	-0.10070801
0.02920000	-0.07934570	-0.18615723	-0.09460449
0.02930000	-0.09765625	-0.18005371	-0.05798340
0.02940000	-0.10070801	-0.13122559	-0.03356934
0.02950000	-0.12817383	-0.10070801	0.00305176
0.02960000	-0.17089844	-0.06713867	0.02136230
0.02970000	-0.19531250	-0.02746582	0.03051758
0.02980000	-0.22583008	0.01525879	0.09155273
0.02990000	-0.24108887	0.03051758	0.14038086
0.03000000	-0.25329590	0.04272461	0.16174316
0.03010000	-0.22277832	0.03967285	0.15258789
0.03020000	-0.20751953	0.00305176	0.15258789
0.03030000	-0.17089844	-0.03662109	0.13427734
0.03040000	-0.15563965	-0.03967285	0.14343262
0.03050000	-0.06408691	-0.07019043	0.17395020
0.03060000	-0.07019043	-0.08239746	0.20141602
0.03070000	-0.07019043	-0.15869141	0.21362305
0.03080000	-0.05493164	-0.22277832	0.18920898
0.03090000	-0.04577637	-0.24108887	0.16479492
0.03100000	-0.04882812	-0.27465820	0.14038086
0.03110000	-0.03356934	-0.27160645	0.10375977
0.03120000	-0.02746582	-0.31738281	0.07019043
0.03130000	-0.01220703	-0.33874512	0.03051758
0.03140000	-0.03051758	-0.32653809	0.00305176
0.03150000	-0.03356934	-0.39367676	0.12207031
0.03160000	-0.01525879	-0.33264160	0.12207031
0.03170000	-0.00610352	-0.28381348	0.14648437
0.03180000	-0.02441406	-0.24108887	0.16174316
0.03190000	-0.08544922	-0.21667480	0.14343262
0.03200000	-0.09155273	-0.17395020	0.10070801
0.03210000	-0.07934570	-0.12512207	0.12207031
0.03220000	-0.07324219	-0.09765625	0.10070801
0.03230000	-0.03967285	-0.10070801	0.08850098
0.03240000	-0.03662109	-0.09460449	0.03356934
0.03250000	0.01220703	-0.01831055	-0.01220703
0.03260000	0.03356934	0.01220703	-0.12817383
0.03270000	0.07019043	0.00915527	-0.07629395
0.03280000	0.05493164	-0.01220703	-0.05187988
0.03290000	0.00000000	0.00000000	0.00000000
0.03300000	-0.02136230	0.02746582	0.03051758
0.03310000	-0.02441406	0.02746582	0.02746582
0.03320000	-0.01220703	0.02746582	0.04577637
0.03330000	0.00915527	0.03967285	0.09765625
0.03340000	-0.01220703	-0.01525879	0.01220703
0.03350000	0.01831055	-0.07324219	-0.03662109
0.03360000	0.00915527	-0.10986328	-0.04272461
0.03370000	0.07019043	-0.07324219	-0.02441406
0.03380000	0.06408691	-0.07324219	-0.01525879
0.03390000	0.12512207	-0.02746582	0.02136230
0.03400000	0.13122559	-0.00610352	0.07934570
0.03410000	0.12207031	-0.02136230	0.03051758
0.03420000	0.16479492	-0.02136230	0.00000000
0.03430000	0.10070801	-0.05798340	-0.02441406
0.03440000	0.07934570	-0.07019043	-0.00915527
0.03450000	0.07324219	-0.13732910	-0.03051758
0.03460000	0.04272461	-0.16479492	-0.07629395
0.03470000	0.08544922	-0.17395020	-0.07019043
0.03480000	-0.00915527	-0.21362305	-0.05187988
0.03490000	0.05187988	-0.26855469	-0.03662109
0.03500000	0.03662109	-0.23193359	-0.01831055
0.03510000	-0.01220703	-0.18310547	0.02136230
0.03520000	-0.06103516	3.85742187	4.54406738
0.03530000	5.95703125	19.30541992	21.06628418
0.03540000	21.84448242	27.92053223	30.00793457
0.03550000	30.03845215	31.26831055	33.53271484
0.03560000	32.91931152	31.22253418	33.39233398
0.03570000	32.36083984	29.28771973	31.31103516
0.03580000	30.12390137	26.51977539	28.39355469
0.03590000	27.20031738	23.54431152	25.26245117
0.03600000	24.13330078	20.66955566	22.22595215
0.03610000	21.16088867	18.10913086	19.50683594
0.03620000	18.44482422	15.75622559	17.05627441
0.03630000	16.11022949	13.69628906	14.90173340
0.03640000	14.02893066	12.01171875	13.02490234
0.03650000	12.18566895	10.59265137	11.36169434
0.03660000	10.58654785	9.32006836	9.97924805
0.03670000	9.19799805	8.22753906	8.73413086
0.03680000	7.97119141	7.20214844	7.66296387
0.03690000	6.85729980	6.22253418	6.64978027
0.03700000	5.85327148	5.28564453	5.68237305
0.03710000	4.92248535	4.31823730	4.78515625
0.03720000	4.06799316	3.39660645	3.91845703
0.03730000	3.23181152	2.57263184	3.09753418
0.03740000	2.48718262	1.81274414	2.34985352
0.03750000	1.77917480	1.20239258	1.72119141
0.03760000	1.14135742	0.66223145	1.13220215
0.03770000	0.57067871	0.20751953	0.67443848
0.03780000	0.06713867	-0.13732910	0.33569336
0.03790000	-0.32958984	-0.40588379	0.01220703
0.03800000	-0.57067871	-0.67443848	-0.17700195
0.03810000	-0.80566406	-0.84228516	-0.29907227
0.03820000	-0.93383789	-0.91552734	-0.44250488
0.03830000	-0.93078613	-0.93688965	-0.51879883
0.03840000	-0.87585449	-0.93688965	-0.52185059
0.03850000	-0.81176758	-0.90637207	-0.49438477
0.03860000	-0.76293945	-0.87585449	-0.45471191
0.03870000	-0.65612793	-0.75988770	-0.36010742
0.03880000	-0.54016113	-0.69274902	-0.26245117
0.03890000	-0.39672852	-0.61645508	-0.12207031
0.03900000	-0.24719238	-0.57067871	0.00915527
0.03910000	-0.02746582	-0.45166016	0.13122559
0.03920000	0.14953613	-0.30822754	0.24414062
0.03930000	0.30517578	-0.19836426	0.31127930
0.03940000	0.40893555	-0.12207031	0.37841797
0.03950000	0.48828125	-0.07019043	0.46691895
0.03960000	0.51879883	-0.03356934	0.54931641
0.03970000	0.55847168	-0.01220703	0.60119629
0.03980000	0.60119629	-0.00305176	0.60729980
0.03990000	0.59814453	0.01220703	0.64086914
0.04000000	0.60729980	-0.02441406	0.60119629
0.04010000	0.59204102	-0.04577637	0.55541992
0.04020000	0.42114258	-0.09765625	0.48522949
0.04030000	0.34484863	-0.19226074	0.37841797
0.04040000	0.25939941	-0.26855469	0.31738281
0.04050000	0.17089844	-0.38452148	0.22583008
0.04060000	0.12512207	-0.43640137	0.09460449
0.04070000	0.00305176	-0.56152344	-0.06408691
0.04080000	-0.16174316	-0.68969727	-0.17700195
0.04090000	-0.32958984	-0.85449219	-0.28076172
0.04100000	-0.50964355	-1.01928711	-0.43640137
0.04110000	-0.74157715	-1.21765137	-0.57983398
0.04120000	-0.93688965	-1.40075684	-0.75073242
0.04130000	-1.13525391	-1.55944824	-0.86059570
0.04140000	-1.32446289	-1.73950195	-0.98266602
0.04150000	-1.50146484	-1.91345215	-1.11999512
0.04160000	-1.67846680	-2.11181641	-1.25732422
0.04170000	-1.84936523	-2.29187012	-1.37939453
0.04180000	-1.98364258	-2.43530273	-1.48620605
0.04190000	-2.10571289	-2.55126953	-1.61743164
0.04200000	-2.21557617	-2.69165039	-1.69982910
0.04210000	-2.28881836	-2.79541016	-1.81579590
0.04220000	-2.41699219	-2.86560059	-1.97753906
0.04230000	-2.55126953	-2.98156738	-2.10876465
0.04240000	-2.70996094	-3.10363770	-2.23693848
0.04250000	-2.80151367	-3.18908691	-2.34375000
0.04260000	-2.91137695	-3.24096680	-2.44750977
0.04270000	-3.02734375	-3.28979492	-2.57873535
0.04280000	-3.11584473	-3.34777832	-2.70996094
0.04290000	-3.15551758	-3.40576172	-2.83508301
0.04300000	-3.22875977	-3.46069336	-2.92053223
0.04310000	-3.33251953	-3.54919434	-2.95410156
0.04320000	-3.39965820	-3.58581543	-2.99377441
0.04330000	-3.49426270	-3.63159180	-3.04565430
0.04340000	-3.49121094	-3.67736816	-3.06396484
0.04350000	-3.49426270	-3.70483398	-3.05175781
0.04360000	-3.51867676	-3.77807617	-3.11584473
0.04370000	-3.54309082	-3.82080078	-3.15246582
0.04380000	-3.53088379	-3.81469727	-3.23181152
0.04390000	-3.53393555	-3.82385254	-3.25622559
0.04400000	-3.59802246	-3.84216309	-3.27758789
0.04410000	-3.64685059	-3.83911133	-3.29284668
0.04420000	-3.71093750	-3.84521484	-3.36303711
0.04430000	-3.81469727	-3.85131836	-3.40576172
0.04440000	-3.83605957	-3.87573242	-3.46069336
0.04450000	-3.89099121	-3.82995605	-3.51562500
0.04460000	-3.93676758	-3.81164551	-3.47595215
0.04470000	-3.98864746	-3.77807617	-3.48510742
0.04480000	-4.05883789	-3.75061035	-3.41491699
0.04490000	-4.07409668	-3.75061035	-3.32946777
0.04500000	-4.08325195	-3.76892090	-3.27453613
0.04510000	-4.03747559	-3.77502441	-3.27758789
0.04520000	-3.98254395	-3.79333496	-3.20129395
0.04530000	-3.93371582	-3.79638672	-3.17077637
0.04540000	-3.87573242	-3.78112793	-3.12500000
0.04550000	-3.85742187	-3.73840332	-3.09143066
0.04560000	-3.84521484	-3.72619629	-3.11279297
0.04570000	-3.72009277	-3.69262695	-3.06701660
0.04580000	-3.68957520	-3.62854004	-3.02734375
0.04590000	-3.67431641	-3.57666016	-3.00598145
0.04600000	-3.67431641	-3.50341797	-2.96630859
0.04610000	-3.63464355	-3.40270996	-2.92663574
0.04620000	-3.64379883	-3.34167480	-2.89916992
0.04630000	-3.61633301	-3.30810547	-2.92053223
0.04640000	-3.61633301	-3.28979492	-2.92358398
0.04650000	-3.61938477	-3.27758789	-2.92358398
0.04660000	-3.55834961	-3.24096680	-2.95104980
0.04670000	-3.53088379	-3.20129395	-2.90222168
0.04680000	-3.48815918	-3.17993164	-2.79541016
0.04690000	-3.38745117	-3.12500000	-2.75878906
0.04700000	-3.28674316	-3.10668945	-2.75878906
0.04710000	-3.21655273	-3.02734375	-2.75878906
0.04720000	-3.09143066	-2.96936035	-2.77404785
0.04730000	-3.02429199	-2.92968750	-2.78015137
0.04740000	-2.92053223	-2.90832520	-2.76184082
0.04750000	-2.78625488	-2.89611816	-2.73437500
0.04760000	-2.65808105	-2.82592773	-2.67944336
0.04770000	-2.52990723	-2.80761719	-2.68859863
0.04780000	-2.38037109	-2.80761719	-2.69165039
0.04790000	-2.41394043	-2.75573730	-2.71911621
0.04800000	-2.41088867	-2.71911621	-2.64892578
0.04810000	-2.37731934	-2.65197754	-2.58178711
0.04820000	-2.36816406	-2.63977051	-2.48718262
0.04830000	-2.34985352	-2.64892578	-2.34680176
0.04840000	-2.39868164	-2.60620117	-2.26745605
0.04850000	-2.40173340	-2.57568359	-2.19116211
0.04860000	-2.45666504	-2.51159668	-2.11181641
0.04870000	-2.46887207	-2.44445801	-2.05078125
0.04880000	-2.46582031	-2.40173340	-1.97143555
0.04890000	-2.44445801	-2.34985352	-1.89514160
0.04900000	-2.33764648	-2.34985352	-1.65405273
0.04910000	-2.31018066	-2.34375000	-1.61132812
0.04920000	-2.28881836	-2.35900879	-1.61437988
0.04930000	-2.25524902	-2.41394043	-1.57470703
0.04940000	-2.18505859	-2.43530273	-1.54418945
0.04950000	-2.13317871	-2.41699219	-1.52893066
0.04960000	-2.11486816	-2.38647461	-1.50756836
0.04970000	-2.04772949	-2.39257812	-1.48315430
0.04980000	-1.98059082	-2.44445801	-1.43737793
0.04990000	-1.91955566	-2.44445801	-1.43737793
0.05000000	-1.87377930	-2.35290527	-1.39770508
0.05010000	-1.82800293	-2.28576660	-1.40991211
0.05020000	-1.74255371	-2.10876465	-1.37939453
0.05030000	-1.69372559	-1.91650391	-1.31225586
0.05040000	-1.64184570	-1.78527832	-1.25732422
0.05050000	-1.59912109	-1.72424316	-1.25122070
0.05060000	-1.55639648	-1.67541504	-1.29394531
0.05070000	-1.51367187	-1.71203613	-1.35498047
0.05080000	-1.49841309	-1.71813965	-1.35192871
0.05090000	-1.46789551	-1.73950195	-1.33666992
0.05100000	-1.39770508	-1.69982910	-1.30920410
0.05110000	-1.37329102	-1.68151855	-1.21765137
0.05120000	-1.34582520	-1.66015625	-1.14746094
0.05130000	-1.33666992	-1.67541504	-1.09863281
0.05140000	-1.30004883	-1.69677734	-1.08032227
0.05150000	-1.27563477	-1.66625977	-1.05895996
0.05160000	-1.20544434	-1.69677734	-1.02844238
0.05170000	-1.25427246	-1.67541504	-1.01623535
0.05180000	-1.23596191	-1.60522461	-1.03149414
0.05190000	-1.17797852	-1.55334473	-1.02233887
0.05200000	-1.17797852	-1.51062012	-0.99487305
0.05210000	-1.13220215	-1.49536133	-0.96740723
0.05220000	-1.09863281	-1.43737793	-0.94299316
0.05230000	-1.03454590	-1.29394531	-0.94299316
0.05240000	-0.99487305	-1.20239258	-0.89721680
0.05250000	-0.92773437	-1.15051270	-0.86975098
0.05260000	-0.85144043	-1.22070312	-0.85754395
0.05270000	-0.82397461	-1.14440918	-0.79956055
0.05280000	-0.80261230	-1.04675293	-0.74462891
0.05290000	-0.73242187	-0.96435547	-0.72631836
0.05300000	-0.73852539	-0.91857910	-0.67443848
0.05310000	-0.74462891	-0.91247559	-0.65307617
0.05320000	-0.72021484	-0.89721680	-0.61950684
0.05330000	-0.70495605	-0.86669922	-0.64392090
0.05340000	-0.70800781	-0.86364746	-0.62561035
0.05350000	-0.72021484	-0.87280273	-0.58898926
